sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
GJB1,0.22371088878736944,0.5359400163232615,0.31222912753589205
ADH1C,0.3256881072571277,0.35360258041378495,0.027914473156657238
HORMAD1,0.35200183662537093,0.4066934501836173,0.054691613558246366
AGTR2,0.21480535839762988,0.3083634221280278,0.09355806373039793
SYT13,0.3656959091981384,0.30707172659876186,0.05862418259937652
CT45A1,0.1781494445588049,0.04944546586406825,0.12870397869473665
KRT23,0.483979356326485,0.2313336554063535,0.2526457009201315
KLK7,0.41490397060105066,0.21268824832468036,0.2022157222763703
CPS1,0.3003618220701595,0.41358977101246974,0.11322794894231025
CAPN8,0.32678981159862197,0.6953332458453454,0.3685434342467234
CPB2,0.17491895570569818,0.33323598014250405,0.15831702443680587
KRTDAP,0.32724275744406456,0.025053967869234906,0.30218878957482964
KRT15,0.6449413594842908,0.43592888550910386,0.2090124739751869
IRX4,0.35916734267390693,0.031364345905519044,0.32780299676838787
CHST9,0.478091506962979,0.36482292694198937,0.1132685800209896
IL1F9,0.3960978654707884,0.14012781810648825,0.2559700473643002
KRT75,0.3057149641539264,0.048379756923158546,0.25733520723076786
CSAG3,0.29284443016835765,0.23341791240614215,0.0594265177622155
LGI3,0.4951350270060162,0.39108159149324556,0.10405343551277063
AZGP1,0.3174719032926897,0.522895549663057,0.20542364637036725
SERPINB7,0.4603349213668547,0.14782836228894836,0.31250655907790637
C20orf56,0.2658498169609086,0.5346740484011798,0.26882423144027123
AGR3,0.4049687265916082,0.6720964739122464,0.26712774732063815
CXorf61,0.2057715772355255,0.3683960275699144,0.1626244503343889
TOX3,0.33420609244171173,0.631575144952124,0.29736905251041224
AGER,0.40763236454148316,0.49068170323498406,0.0830493386935009
DLX6,0.43709025772102944,0.17197103000911063,0.2651192277119188
FBN2,0.505477031153538,0.26100326158437714,0.2444737695691609
COL4A6,0.5401030813692889,0.2688964828707197,0.27120659849856915
AMY1A,0.299138437206904,0.5107875181003365,0.21164908089343254
HOXD11,0.4744681511167075,0.10771061706531007,0.36675753405139744
PITX2,0.3648909439024062,0.3818260959547032,0.01693515205229701
GABRA3,0.5125706361177402,0.24524659185751657,0.26732404426022366
HOXC13,0.5344475418304258,0.2936751465327701,0.24077239529765565
APOH,0.11387208896477757,0.35006107468495906,0.2361889857201815
TM4SF4,0.07735577699515897,0.22960571092801224,0.15224993393285327
S100P,0.5028932878052448,0.5821455746270006,0.07925228682175578
LMO3,0.44884423439160676,0.723721238623014,0.2748770042314072
CTAG1B,0.1605546419232731,0.12873054347596366,0.031824098447309435
SOX21,0.6051500758853141,0.31301063838763726,0.29213943749767685
