sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
SLC5A8,0.25916865738168016,0.3379529280436863,0.07878427066200616
GJB2,0.5721241088902631,0.3931487126156137,0.17897539627464942
TNNC1,0.34818920778865387,0.5254041548727627,0.17721494708410884
CXCL14,0.5917381868988423,0.5263415790526762,0.06539660784616608
CCNA1,0.47759113179560736,0.28313469739754876,0.1944564343980586
C4BPB,0.1737262791618657,0.4327101580671448,0.2589838789052791
DDC,0.20580900150273715,0.31328197847213035,0.1074729769693932
C1orf173,0.3274518507937302,0.36724720552560397,0.03979535473187379
IYD,0.2465797831677065,0.4994473447590074,0.25286756159130086
RIMS2,0.48462040677305135,0.23343003589861094,0.2511903708744404
FGF19,0.17901952195524043,0.1289970713665228,0.050022450588717626
MRAP2,0.559912116258721,0.2954535601044848,0.26445855615423614
GAGE4,0.1398299305744843,0.05667871407902229,0.08315121649546203
DACT2,0.5152840602018879,0.4675368637666262,0.04774719643526171
FEZF1,0.35342421375419414,0.3037126803044195,0.049711533449774636
DEFB1,0.4448737841150641,0.3605481365023961,0.08432564761266803
C8B,0.15773533565562578,0.30042127232632043,0.14268593667069465
COL2A1,0.22350426959010966,0.12252710163707599,0.10097716795303367
TPRXL,0.5834323278489999,0.1752076892504546,0.4082246385985453
HTR3A,0.2348142892643361,0.38255195523724417,0.14773766597290808
GPR110,0.5058997259726968,0.6184256681846974,0.11252594221200052
AMBP,0.11517933603228282,0.2920628434570266,0.1768835074247438
DQX1,0.6127822791857254,0.25570566714454457,0.3570766120411808
SHISA3,0.24041798644207552,0.4000834391433259,0.15966545270125038
C12orf36,0.29002921823329336,0.18380937561388075,0.10621984261941261
FOXL2,0.36549432518566416,0.08083034350282842,0.28466398168283574
SLC6A3,0.1829693513237817,0.33074553824271447,0.14777618691893277
GAGE2D,0.14176984081135105,0.0557685294249087,0.08600131138644235
DNAH9,0.336955648985085,0.35550586210520085,0.018550213120115844
HPN,0.4423511169544787,0.6637418935056127,0.22139077655113404
ADCY8,0.24261789805082815,0.13127815415833569,0.11133974389249246
HR,0.6280409328037908,0.3545221103082456,0.2735188224955452
H19,0.4373534064872099,0.4003695173328626,0.036983889154347305
SLC5A1,0.41595595583022354,0.4412197788321355,0.025263823001911934
LYPD3,0.5987119777899681,0.3586235816580605,0.24008839613190758
SNTN,0.3238649383955219,0.4407351862667399,0.11687024787121802
C7,0.5438247914081521,0.6261515526300491,0.08232676122189697
CLEC2L,0.3996228814284159,0.14224666593136753,0.25737621549704837
NCCRP1,0.48876519860011414,0.3607136260034314,0.12805157259668276
CDHR1,0.5670737610377128,0.25817946600220243,0.30889429503551036
HOXD10,0.4702794622267906,0.20279230192859007,0.2674871602982005
CPA4,0.39915939483555707,0.1573869118492363,0.24177248298632076
NKX2-5,0.3126877248208239,0.048584978332866235,0.2641027464879577
RORC,0.4663182007720519,0.7651859056439745,0.2988677048719226
HTR2C,0.37289634303993613,0.11256051973934772,0.2603358233005884
GTSF1,0.3203482073055746,0.25090189608588576,0.06944631121968886
IL20RB,0.5129251095813417,0.3136005841115014,0.19932452546984036
MAGEC1,0.15493938369292387,0.11649986721573821,0.03843951647718566
ARSE,0.3698389466726097,0.6212351266309946,0.25139617995838487
SNX31,0.37459138328810804,0.07914891894400311,0.2954424643441049
CAPN9,0.27291850576891313,0.4641299592584453,0.19121145348953217
SERPINB11,0.2943445460322919,0.08496524830220714,0.20937929773008473
POPDC3,0.4805985742985207,0.30101487304306535,0.17958370125545536
C4orf31,0.501651911524894,0.7013408294079303,0.19968891788303633
CDHR4,0.20974509683626416,0.3038727716759672,0.09412767483970305
ABCC2,0.34224288261208924,0.34141759317052034,0.0008252894415688994
VSNL1,0.715608640656109,0.3890649843340815,0.3265436563220275
GNG4,0.4903193753870662,0.37610220750834433,0.11421716787872188
C19orf59,0.40473378538137983,0.4995877181976039,0.09485393281622406
HBB,0.4657041683311474,0.5206855548753214,0.054981386544174005
TMEM190,0.22930672649122552,0.28100287932144297,0.051696152830217446
GPR115,0.5734287335098217,0.4366005785002929,0.13682815500952883
SEMA3E,0.3753474961990226,0.5290562817378647,0.1537087855388421
KRT7,0.5172596901894023,0.7289092669146733,0.21164957672527096
SALL1,0.29107526938244505,0.19669376979661582,0.09438149958582923
FBN3,0.2874794267368609,0.3266873621535583,0.039207935416697426
PRSS3,0.3318335952857565,0.28202126048538956,0.04981233480036695
C6,0.265662695238179,0.39361185651269764,0.12794916127451866
TMEM59L,0.27088295307436,0.4259658199011087,0.1550828668267487
LOC339535,0.40329124154622803,0.30587601355146393,0.0974152279947641
FZD10,0.5767258775462053,0.3656101402095162,0.2111157373366891
CT45A5,0.21384814224379514,0.0642574952282326,0.14959064701556254
TF,0.3061124337047915,0.29333641308386643,0.012776020620925088
ATP13A4,0.5352676308878066,0.651958228068551,0.11669059718074437
ENPP3,0.2593675008064279,0.47248687393160593,0.21311937312517804
GFRA3,0.3735779365300161,0.46317913064384836,0.08960119411383227
